Branch_ID|PLU|Class|Burui|DP2|Supplier_Code|SPLU|Description|Normal_Price|Current_Price|Disc_Percent|MinQty4Disc|Point|Constraint_Qty|Constraint_Amt|Constraint_Point|Constraint_Flag|Point_Item_Flag|Point_Spending_Flag|Get_Class_Flag|Flag|Margin|Last_Update|Unit_of_Measure|Article_Code|Long_Description|Brand|Package|Perishable|Store_Type
|S11091813|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ REUSABL|50000.0|75000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11091813|TUMBLER 12OZ REUSABLE CUP HOL|TUMBLER|0|0|1
|S11091814|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ 2018 RE|235000.0|180000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11091814|TUMBLER 12OZ 2018 RED CUP|TUMBLER|0|0|1
|S11091820|MUG|MHSSVMUG0|SC|000047||MUG 12OZ SS RED|250000.0|255000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11091820|MUG 12OZ SS RED|MUG|0|0|1
|S11092096|COF|MWBSECOF0|SC|000047||WB HAWAII KAU 250 G|700000.0|700000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S11092096|WB HAWAII KAU 250 G 6/CV|COFFEE BAN 1/2 LB|0|0|1
|S11093106|COF|MWBSECOF0|SC|000047||WB TANZANIA MT MERU|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S11093106|WB TANZANIA MT MERU 250G (6/CV)|COFFEE BAN 1/2 LB|0|0|1
|S11093301|COF|MWBSECOF0|SC|000047||WB COLOMBIA PEDREGAL|215000.0|215000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S11093301|WB COLOMBIA PEDREGAL 250 G|COFFEE BAN 1/2 LB|0|0|1
|S11093698|COF|MWBSECOF0|SC|000047||WB HONDURAS MARCALA|215000.0|215000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S11093698|WB HONDURAS MARCALA 250G (6/CV)|COFFEE BAN 1/2 LB|0|0|1
|S11093730|TUM|MHSSVTUM0|SC|000047||TUMBLER 16SS PIG FLO|480000.0|480000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093730|TUMBLER 16SS PIG FLORAL WREATH|TUMBLER|0|0|1
|S11093731|TUM|MHSSVTUM0|SC|000047||TUMBLER 16SS DANCING|480000.0|480000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093731|TUMBLER 16SS DANCING PIGS|TUMBLER|0|0|1
|S11093732|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ PIG WAT|290000.0|290000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093732|TUMBLER 12OZ PIG WATER GLOBE|TUMBLER|0|0|1
|S11093733|TUM|MHSSVTUM0|SC|000047||TUMBLER 16OZ DANCING|290000.0|290000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093733|TUMBLER 16OZ DANCING PIGS|TUMBLER|0|0|1
|S11093734|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ GOLD DO|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093734|TUMBLER 12OZ GOLD DOT WITH PIG|TUMBLER|0|0|1
|S11093735|TUM|MHSSVTUM0|SC|000047||TUMBLER 12 PIG N YEL|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093735|TUMBLER 12 PIG N YELLOW FLOWER|TUMBLER|0|0|1
|S11093736|TUM|MHSSVTUM0|SC|000047||COLD CUP 16SS PIG SN|350000.0|350000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093736|COLD CUP 16SS PIG SNOUT|TUMBLER|0|0|1
|S11093739|TUM|MHSSVTUM0|SC|000047||COLDCUP 24 PIG W/ YE|190000.0|190000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093739|COLDCUP 24 PIG W/ YELLOW FLWR|TUMBLER|0|0|1
|S11093740|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 20SS PNK|420000.0|420000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093740|WATERBOTTLE 20SS PNK PIG SNOUT|TUMBLER|0|0|1
|S11093741|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 16SS PIG|420000.0|420000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093741|WATERBOTTLE 16SS PIG FLORAL WREATH|TUMBLER|0|0|1
|S11093742|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 17 SILIC|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093742|WATERBOTTLE 17 SILICONE PIG LID|TUMBLER|0|0|1
|S11093743|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 20 PIG W|675000.0|675000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093743|WATERBOTTLE 20 PIG WITH JACKET|TUMBLER|0|0|1
|S11093748|TUM|MHSSVTUM0|SC|000047||MUG 14 GLS PIG SNOUT|200000.0|200000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093748|MUG 14 GLS PIG SNOUT W/JACKET|TUMBLER|0|0|1
|S11093756|OTH|MHSSVOTH0|SC|000047||PIG POUCH|110000.0|110000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093756|PIG POUCH|OTHERS|0|0|1
|S11093757|OTH|MHSSVOTH0|SC|000047||POUCH PIG SET OF 4|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11093757|POUCH PIG SET OF 4|OTHERS|0|0|1
|S11093758|MUG|MHSSVMUG0|SC|000047||MUG 16OZ HEART|295000.0|295000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093758|MUG 16OZ HEART|MUG|0|0|1
|S11093765|TUM|MHSSVTUM0|SC|000047||TUMBLER 12SS WHITE W|295000.0|295000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093765|TUMBLER 12SS WHITE W/ PINK HEART|TUMBLER|0|0|1
|S11093766|TUM|MHSSVTUM0|SC|000047||TUMBLER 12SS PURPLE|295000.0|295000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093766|TUMBLER 12SS PURPLE W/HEART CHRM|TUMBLER|0|0|1
|S11093767|TUM|MHSSVTUM0|SC|000047||TUMBLER 16SS PURPLE|450000.0|450000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093767|TUMBLER 16SS PURPLE W/ARROWS|TUMBLER|0|0|1
|S11093768|TUM|MHSSVTUM0|SC|000047||TUMBLER 16 PURPLE W/|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093768|TUMBLER 16 PURPLE W/PINK HEART|TUMBLER|0|0|1
|S11093771|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 25 PURPL|190000.0|190000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093771|WATERBOTTLE 25 PURPLE W/ARROWS|TUMBLER|0|0|1
|S11093772|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 17 PINK|190000.0|190000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11093772|WATERBOTTLE 17 PINK W/WHITE HEART|TUMBLER|0|0|1
|S11094637|MUG|MHSSVMUG0|SC|000047||MUG BAN.DO HOLIDAY 1|180000.0|200000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11094637|MUG BAN.DO HOLIDAY 12OZ|MUG|0|0|1
|S11094638|TUM|MHSSVTUM0|SC|000047||COLD CUP BAN.DO HOLI|265000.0|260000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11094638|COLD CUP BAN.DO HOLIDAY 24OZ|TUMBLER|0|0|1
|S11095403|COF|MWBSECOF0|SC|||WB 250G EL SALVADOR|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/06/20 00:00:00.000000000|UNT|S11095403|WB 250G EL SALVADOR AHUACHAPAN (1CV=12UN|COFFEE BAN 1/2 LB|0|0|1
|S11095491|COF|MWBSECOF0|SC|000047||WB TANZANIA MURIBA 2|215000.0|215000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S11095491|WB TANZANIA MURIBA 250G (6/CV)|COFFEE BAN 1/2 LB|0|0|1
|S11095934|COF|MWBSECOF0|SC|000047||WB KOPELANI BLEND 25|195000.0|195000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/06/20 00:00:00.000000000|UNT|S11095934|WB KOPELANI BLEND 250G (1CV=12)|COFFEE BAN 1/2 LB|0|0|1
|S1109604|TUM|MHSSVTUM0|SC|000047||COLDCUP 16OZ REUSABL|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S1109604|COLDCUP 16OZ REUSABLE|TUMBLER|0|0|1
|S11096271|TUM|MHSSVTUM0|SC|000047||TMB 12SS BLOOMING BL|450000.0|450000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096271|TMB 12SS BLOOMING BLSM PINK|TUMBLER|0|0|1
|S11096272|TUM|MHSSVTUM0|SC|000047||TMB 16SS FALLING BLS|480000.0|480000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096272|TMB 16SS FALLING BLSM PINK|TUMBLER|0|0|1
|S11096273|TUM|MHSSVTUM0|SC|000047||TMB SS 12OZ GRAY BLO|450000.0|450000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096273|TMB SS 12OZ GRAY BLOOMING BLSM|TUMBLER|0|0|1
|S11096274|TUM|MHSSVTUM0|SC|000047||TMB 12OZ FALLING BLS|290000.0|290000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096274|TMB 12OZ FALLING BLSM PINK|TUMBLER|0|0|1
|S11096275|TUM|MHSSVTUM0|SC|000047||TMB 16OZ CYO BLSM|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096275|TMB 16OZ CYO BLSM|TUMBLER|0|0|1
|S11096277|TUM|MHSSVTUM0|SC|000047||TMB 16OZ BLSM GOLD N|290000.0|290000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096277|TMB 16OZ BLSM GOLD N PINK|TUMBLER|0|0|1
|S11096285|TUM|MHSSVTUM0|SC|000047||COLD CUP 12SS PETAL|480000.0|480000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096285|COLD CUP 12SS PETAL LID PINK|TUMBLER|0|0|1
|S11096286|TUM|MHSSVTUM0|SC|000047||COLD CUP 16SS BLOOMI|550000.0|550000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096286|COLD CUP 16SS BLOOMING BLSM PINK|TUMBLER|0|0|1
|S11096288|TUM|MHSSVTUM0|SC|000047||COLD CUP 16OZ BLSM G|200000.0|200000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096288|COLD CUP 16OZ BLSM GOLD & PINK|TUMBLER|0|0|1
|S11096289|TUM|MHSSVTUM0|SC|000047||COLD CUP 24OZ BLSM P|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/07/22 00:00:00.000000000|EA|S11096289|COLD CUP 24OZ BLSM PINK GRAY|TUMBLER|0|0|1
|S11096290|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 15OZ BLO|200000.0|200000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096290|WATERBOTTLE 15OZ BLOSSOM PINK|TUMBLER|0|0|1
|S11096291|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 16OZ FAL|350000.0|350000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096291|WATERBOTTLE 16OZ FALLING BLSM PINK|TUMBLER|0|0|1
|S11096292|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 25OZ BLO|300000.0|300000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096292|WATERBOTTLE 25OZ BLOSSOM PINK|TUMBLER|0|0|1
|S11096304|OTH|MHSSVOTH0|SC|000047||POUCH BLOSSOM|250000.0|250000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096304|POUCH BLOSSOM|OTHERS|0|0|1
|S11096305|OTH|MHSSVOTH0|SC|000047||TOTE BAG BLOSSOM|350000.0|350000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11096305|TOTE BAG BLOSSOM|OTHERS|0|0|1
|S11096859|BAG|NPKPKBAG9|SC|250197||TVN BAG INT S SHOPPE|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2020/02/17 00:00:00.000000000|EA|S11096859|TVN BAG INT S SHOPPER CS/250 WIN19|BAG|0|0|1
|S11096861|PAP|NPKPKPAP9|SC|250197||TVN SLEEVE 8OZ CS/57|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11096861|TVN SLEEVE 8OZ CS/570 WIN19|PAPER SUPPLIES|0|0|1
|S11096862|PAP|NPKPKPAP9|SC|250197||TVN SLEEVE 12/20OZ C|0.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|EA|S11096862|TVN SLEEVE 12/20OZ CS/570 WIN19|PAPER SUPPLIES|0|0|1
|S11097044|TUM|MHSSVTUM0|SC|000047||TUMBLER 12SS ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097044|TUMBLER 12SS ISLAND PALM TREES|TUMBLER|0|0|1
|S11097047|TUM|MHSSVTUM0|SC|000047||TMBLR 16SS ISLAND PA|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097047|TMBLR 16SS ISLAND PALM LEAVES|TUMBLER|0|0|1
|S11097050|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097050|TUMBLER 12OZ ISLAND SUN|TUMBLER|0|0|1
|S11097053|TUM|MHSSVTUM0|SC|000047||TUMBLER 16OZ ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097053|TUMBLER 16OZ ISLAND SUNRISE|TUMBLER|0|0|1
|S11097056|TUM|MHSSVTUM0|SC|000047||TUMBLER 16 ISLAND PA|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097056|TUMBLER 16 ISLAND PALM LEAVES|TUMBLER|0|0|1
|S11097057|TUM|MHSSVTUM0|SC|000047||COLD CUP 12SS ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097057|COLD CUP 12SS ISLAND YELLOW|TUMBLER|0|0|1
|S11097058|TUM|MHSSVTUM0|SC|000047||COLD CUP 16SS ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097058|COLD CUP 16SS ISLAND PINK|TUMBLER|0|0|1
|S11097060|TUM|MHSSVTUM0|SC|000047||COLD CUP 20SS ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097060|COLD CUP 20SS ISLAND BLUE|TUMBLER|0|0|1
|S11097063|TUM|MHSSVTUM0|SC|000047||COLD CUP 12OZ ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097063|COLD CUP 12OZ ISLAND NIGHT SKY|TUMBLER|0|0|1
|S11097066|TUM|MHSSVTUM0|SC|000047||COLD CUP 16OZ ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097066|COLD CUP 16OZ ISLAND EVENING|TUMBLER|0|0|1
|S11097067|TUM|MHSSVTUM0|SC|000047||COLD CUP 24OZ ISLAND|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097067|COLD CUP 24OZ ISLAND SUNSET|TUMBLER|0|0|1
|S11097076|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 11.8SS I|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097076|WATERBOTTLE 11.8SS ISLAND SUN|TUMBLER|0|0|1
|S11097077|TUM|MHSSVTUM0|SC|000047||WTRBOTE 15.2 SS ISLA|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097077|WTRBOTE 15.2 SS ISLAND EVENING|TUMBLER|0|0|1
|S11097078|TUM|MHSSVTUM0|SC|000047||WTRBOT 16OZ ISLAND P|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097078|WTRBOT 16OZ ISLAND PALM LEAVES|TUMBLER|0|0|1
|S11097079|OTH|MHSSVOTH0|SC|000047||POUCH ISLAND EVENING|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097079|POUCH ISLAND EVENING SUMMER|OTHERS|0|0|1
|S11097086|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 20OZ SS|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/08/13 00:00:00.000000000|EA|S11097086|WATERBOTTLE 20OZ SS SUMMER COFFEE CHERIE|TUMBLER|0|0|1
|S11097087|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 20OZ SS|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/08/13 00:00:00.000000000|EA|S11097087|WATERBOTTLE 20OZ SS YELLOW RESERVE|TUMBLER|0|0|1
|S11097089|TUM|MHSSVTUM0|SC|000047||COLD CUP 16OZ SS BLU|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/08/13 00:00:00.000000000|EA|S11097089|COLD CUP 16OZ SS BLUE RESERVE|TUMBLER|0|0|1
|S11097096|MUG|MHSSVMUG0|SC|000047||MUG 14OZSS SUMMER CO|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/08/13 00:00:00.000000000|EA|S11097096|MUG 14OZSS SUMMER COFFEE CHERRIES|MUG|0|0|1
|S11097103|OTH|MHSSVOTH0|SC|000047||TOTE COFFEE CHERIES|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/08/13 00:00:00.000000000|EA|S11097103|TOTE COFFEE CHERIES SUMMER RESERVE|OTHERS|0|0|1
|S11097470|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ SBJ SAK|195000.0|195000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097470|TUMBLER 12OZ SBJ SAKURA FLORAL|TUMBLER|0|0|1
|S11097471|TUM|MHSSVTUM0|SC|000047||WTRBOT 12SS SBJ WHIT|550000.0|550000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097471|WTRBOT 12SS SBJ WHITE SAKURA PTL|TUMBLER|0|0|1
|S11097473|TUM|MHSSVTUM0|SC|000047||WTRBOT 12SS SBJ PNK|550000.0|550000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097473|WTRBOT 12SS SBJ PNK SAKURA FRL|TUMBLER|0|0|1
|S11097474|TUM|MHSSVTUM0|SC|000047||TUMBLER 12SS PINK SA|400000.0|400000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097474|TUMBLER 12SS PINK SAKURA FLORAL|TUMBLER|0|0|1
|S11097495|TUM|MHSSVTUM0|SC|000047||COLD CUP 16 PASLY VE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097495|COLD CUP 16 PASLY VERA BRADLEY|TUMBLER|0|0|1
|S11097496|TUM|MHSSVTUM0|SC|000047||COLDCUP 16 FLORL VER|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097496|COLDCUP 16 FLORL VERA BRADLEY|TUMBLER|0|0|1
|S11097499|TUM|MHSSVTUM0|SC|000047||TMBLR 16SS PNKFLRL V|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097499|TMBLR 16SS PNKFLRL VERA BRADLY|TUMBLER|0|0|1
|S11097500|MUG|MHSSVMUG0|SC|000047||MUG 12OZ PAISLEY VER|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11097500|MUG 12OZ PAISLEY VERA BRADLEY|MUG|0|0|1
|S11097930|COF|MWBSECOF0|SC|000047||SUMATRA SINGLE ORIGI|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/08/23 00:00:00.000000000|UNT|S11097930|SUMATRA SINGLE ORIGIN WB 5LB (4/CV)|COFFEE BAN 1/2 LB|0|0|1
|S11097931|COF|MWBSECOF0|SC|000047||SUMATRA SINGLE ORIGI|165000.0|165000.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/09/06 00:00:00.000000000|UNT|S11097931|SUMATRA SINGLE ORIGIN WB 250G (12/CV)|COFFEE BAN 1/2 LB|0|0|1
|S11098253|COF|MWBSECOF0|SC|000047||WB GUATEMALA LA COLI|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/03/21 00:00:00.000000000|UNT|S11098253|WB GUATEMALA LA COLINA FARM 250G (1CV=6)|COFFEE BAN 1/2 LB|0|0|1
|S11098851|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ SS SEA|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098851|TUMBLER 12OZ SS SEA SCENE|TUMBLER|0|0|1
|S11098852|TUM|MHSSVTUM0|SC|000047||TUMBLER 16OZ SS SAIL|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098852|TUMBLER 16OZ SS SAILBOAT|TUMBLER|0|0|1
|S11098853|TUM|MHSSVTUM0|SC|000047||COLD CUP 12OZ SAILBO|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098853|COLD CUP 12OZ SAILBOATS|TUMBLER|0|0|1
|S11098854|TUM|MHSSVTUM0|SC|000047||TUMBLER 12OZ SAILBOA|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098854|TUMBLER 12OZ SAILBOAT ICON|TUMBLER|0|0|1
|S11098855|TUM|MHSSVTUM0|SC|000047||TUMBLER 20 OZ SEA SC|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098855|TUMBLER 20 OZ SEA SCENE|TUMBLER|0|0|1
|S11098856|TUM|MHSSVTUM0|SC|000047||COLD CUP 12SS RED|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098856|COLD CUP 12SS RED|TUMBLER|0|0|1
|S11098857|TUM|MHSSVTUM0|SC|000047||COLD CUP 16SS WHITE|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098857|COLD CUP 16SS WHITE|TUMBLER|0|0|1
|S11098858|TUM|MHSSVTUM0|SC|000047||COLD  CUP 12OZ NAUTI|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098858|COLD  CUP 12OZ NAUTICAL ICONS|TUMBLER|0|0|1
|S11098859|TUM|MHSSVTUM0|SC|000047||COLD CUP 16OZ SAILBO|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098859|COLD CUP 16OZ SAILBOAT|TUMBLER|0|0|1
|S11098860|TUM|MHSSVTUM0|SC|000047||COLD CUP 24OZ SAILBO|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098860|COLD CUP 24OZ SAILBOAT N WHALE|TUMBLER|0|0|1
|S11098861|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 16SS SAI|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098861|WATERBOTTLE 16SS SAILBOATS|TUMBLER|0|0|1
|S11098862|TUM|MHSSVTUM0|SC|000047||WATERBOTTLE 16SS HEL|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/05/21 00:00:00.000000000|EA|S11098862|WATERBOTTLE 16SS HELLO  SUMMER|TUMBLER|0|0|1
|S11098864|TUM|MHSSVTUM0|SC|000047||WTRBOTE 16 POLKA DOT|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/05/20 00:00:00.000000000|EA|S11098864|WTRBOTE 16 POLKA DOT SAILBOAT|TUMBLER|0|0|1
|S11098865|TUM|MHSSVTUM0|SC|000047||WTRBOTE 16OZ SAILBOA|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/05/20 00:00:00.000000000|EA|S11098865|WTRBOTE 16OZ SAILBOAT N WHALE|TUMBLER|0|0|1
|S11098869|OTH|MORSEOTH0|SC|000047||JAR 10OZ SAILBOAT|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098869|JAR 10OZ SAILBOAT|OTHERS|0|0|1
|S11098870|OTH|MORSEOTH0|SC|000047||TOTEBAG SAILBOAT|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098870|TOTEBAG SAILBOAT|OTHERS|0|0|1
|S11098871|OTH|MORSEOTH0|SC|000047||POUCH SAILBOAT DENIM|0.0|0.0|20|0|0|0|0|0|0|0|0|0|1|0|2019/04/08 00:00:00.000000000|EA|S11098871|POUCH SAILBOAT DENIM|OTHERS|0|0|1
